order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,unit_price,units_sold,discount_pct,revenue,cogs,daily_target
ORD-105785,2025-12-20,Midwest,Aisha Patel,Consumer,Office Supplies,Ergonomic Mouse,129.1,5,0.1,580.95,376.29,1933.33
ORD-106013,2025-07-04,West,,Consumer,Office Supplies,Notebook Set,21.74,2,0.1,39.13,29.66,1333.33
ORD-111560,2025-06-11,Northeast,Priya Sharma,Consumer,Sports,Jump Rope,197.64,1,0.0,197.64,152.17,1400.0
ORD-104309,2025-11-04,Northeast,Priya Sharma,Consumer,Electronics,Wireless Headphones,258.96,1,0.1,233.06,194.82,1733.33
ORD-100865,2025-08-06,Northeast,Marcus Thompson,Corporate,Sports,Jump Rope,218.57,24,0.05,4983.4,3647.62,1266.67
ORD-108284,2025-08-08,Southwest,Olivia Foster,Consumer,Electronics,Webcam,52.62,5,0.05,249.94,206.39,1266.67
ORD-111553,2025-09-02,Midwest,Aisha Patel,Consumer,Home & Garden,Throw Blanket,451.08,5,0.0,2255.4,1332.11,1400.0
ORD-107203,2025-02-28,Northeast,Priya Sharma,Corporate,Home & Garden,LED Desk Lamp,83.83,19,0.05,1513.13,1168.46,1066.67
ORD-111942,2025-04-27,Northeast,Priya Sharma,Corporate,Electronics,Wireless Headphones,231.58,17,0.15,3346.33,3094.89,1266.67
ORD-107238,2025-09-23,Southeast,James O'Brien,Consumer,Home & Garden,Throw Blanket,217.08,3,0.0,651.24,433.36,1400.0
ORD-107019,2025-10-07,West,Ryan Mitchell,Corporate,Sports,Jump Rope,90.15,17,0.0,1532.55,1088.53,1466.67
ORD-108064,2025-12-17,West,Ryan Mitchell,Small Business,Office Supplies,Pen Set,74.22,3,0.1,200.39,129.79,1933.33
ORD-100962,2025-04-10,Midwest,David Kim,Consumer,Sports,Resistance Bands,284.13,3,0.0,852.39,584.08,1266.67
ORD-110772,2025-06-08,Midwest,David Kim,Consumer,Sports,Yoga Mat,160.09,4,0.0,640.36,388.0,1400.0
ORD-108093,2025-12-09,Northeast,Priya Sharma,Consumer,Apparel,Running Shoes,76.25,3,0.0,,143.39,1933.33
ORD-110116,2025-02-10,Northeast,Marcus Thompson,Corporate,Home & Garden,LED Desk Lamp,112.24,2,0.1,202.03,133.98,1066.67
ORD-105419,2025-05-19,Northeast,Priya Sharma,Corporate,Office Supplies,Notebook Set,131.38,7,0.15,781.71,458.95,1333.33
ORD-103309,2025-07-23,Midwest,Aisha Patel,Consumer,Electronics,Wireless Headphones,679.2,5,0.15,2886.6,2784.45,1333.33
ORD-102166,2025-09-22,Northeast,Priya Sharma,Consumer,Sports,Dumbbells,177.08,3,0.05,504.68,379.74,1400.0
ORD-100363,2025-08-07,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Throw Blanket,44.39,7,0.1,279.66,194.75,1266.67
ORD-103723,2025-03-01,Northeast,Marcus Thompson,Corporate,Electronics,Wireless Headphones,435.35,5,0.15,1850.24,1663.15,1200.0
ORD-102825,2025-11-11,Southeast,James O'Brien,Corporate,Office Supplies,  Whiteboard  ,144.34,3,0.15,368.07,257.57,1733.33
ORD-110208,2025-01-22,Northeast,Priya Sharma,Consumer,Sports,Resistance Bands,61.26,3,0.1,165.4,126.33,1133.33
ORD-103597,2025-08-01,West,Chen Wei,Corporate,Sports,Yoga Mat,41.13,16,0.0,658.08,397.59,1266.67
ORD-104726,2025-12-12,Midwest,David Kim,Corporate,Office Supplies,Planner,98.98,4,0.15,336.53,186.31,1933.33
ORD-100546,2025-02-12,Northeast,Marcus Thompson,Corporate,Home & Garden,Air Purifier,88.45,1,0.05,84.03,63.91,1066.67
ORD-102940,2025-04-04,Northeast,Priya Sharma,Consumer,Sports,Yoga Mat,336.47,4,0.0,1345.88,934.82,1266.67
ORD-100471,2025-12-01,West,Ryan Mitchell,Consumer,Electronics,Smart Watch,378.69,1,0.0,378.69,300.2,1933.33
ORD-101641,2025-11-18,Southwest,Emily Nakamura,Corporate,Electronics,Tablet,953.5,8,0.1,6865.2,6435.34,1733.33
ORD-109731,2025-10-02,Midwest,Aisha Patel,Corporate,Sports,Water Bottle,109.32,2,0.05,207.71,170.76,1466.67
ORD-103338,2025-08-20,Southwest,Carlos Mendez,Small Business,Home & Garden,Plant Pot Set,394.82,9,0.0,3553.38,2631.18,1266.67
ORD-105360,2025-08-16,Northeast,Priya Sharma,Consumer,Home & Garden,Throw Blanket,411.24,2,0.15,699.11,497.99,1266.67
ORD-101172,2025-09-13,Northeast,Priya Sharma,Corporate,Sports,Water Bottle,118.89,3,0.0,356.67,262.87,1400.0
ORD-106997,2025-12-19,Northeast,Priya Sharma,Consumer,Office Supplies,Desk Organizer,42.13,5,0.0,210.65,132.93,1933.33
ORD-105226,2025-08-04,Southeast,James O'Brien,Small Business,Sports,Foam Roller,238.87,9,0.05,2042.34,1641.35,1266.67
ORD-110374,2025-12-19,Midwest,David Kim,Consumer,Electronics,Tablet,979.63,5,0.05,4653.24,4420.86,1933.33
ORD-111908,2025-06-05,Southeast,James O'Brien,Consumer,Sports,Water Bottle,241.45,1,0.15,205.23,148.23,1400.0
ORD-106690,2025-11-10,Northeast,Marcus Thompson,Consumer,Electronics,Wireless Headphones,138.26,3,0.1,373.3,376.94,1733.33
ORD-105702,2025-08-02,Southeast,James O'Brien,Corporate,Office Supplies,Whiteboard,120.96,2,0.0,241.92,134.18,1266.67
ORD-105470,2025-09-04,West,Chen Wei,Consumer,Sports,Dumbbells,214.15,4,0.15,728.11,523.01,1400.0
ORD-110328,2025-07-05,Northeast,Marcus Thompson,Corporate,Office Supplies,Ergonomic Mouse,108.14,14,0.05,1438.26,848.79,1333.33
ORD-101410,2025-04-19,Southeast,James O'Brien,Consumer,Electronics,Tablet,280.18,4,0.1,1008.65,856.82,1266.67
ORD-107058,2025-12-14,West,Chen Wei,Corporate,Apparel,Running Shoes,73.8,2,0.2,118.08,92.05,1933.33
ORD-105829,2025-08-25,West,Chen Wei,Corporate,Electronics,Webcam,338.29,7,0.0,2368.03,1807.74,1266.67
ORD-108165,2025-06-13,Southeast,Sofia Rodriguez,Consumer,Home & Garden,Throw Blanket,86.34,3,0.05,246.07,191.83,1400.0
ORD-108993,2025-07-02,West,Ryan Mitchell,Corporate,Office Supplies,Ergonomic Mouse,142.08,6,0.05,809.86,582.3,1333.33
ORD-102694,2025-12-09,Southeast,James O'Brien,Corporate,Sports,Water Bottle,92.39,4,0.1,332.6,265.4,1933.33
ORD-100815,2025-07-07,Southwest,Kwame Asante,Corporate,Sports,Yoga Mat,340.19,5,0.05,1615.9,1176.03,1333.33
ORD-102131,2025-01-21,Midwest,David Kim,Corporate,Electronics,Webcam,102.21,9,0.2,735.91,724.3,1133.33
ORD-101797,2025-02-05,Southeast,Sofia Rodriguez,Small Business,Apparel,Running Shoes,85.49,2,0.05,162.43,103.65,1066.67
ORD-104575,2025-05-04,Northeast,Priya Sharma,Consumer,Office Supplies,Desk Organizer,139.86,1,0.0,139.86,73.6,1333.33
ORD-105190,2025-05-06,Southwest,Kwame Asante,Consumer,Office Supplies,Desk Organizer,45.99,4,0.15,156.37,119.7,1333.33
ORD-103122,2025-01-23,Midwest,David Kim,Consumer,Sports,Yoga Mat,233.55,2,0.0,467.1,313.49,1133.33
ORD-110185,2025-07-25,West,Ryan Mitchell,Consumer,Sports,Dumbbells,275.55,5,0.1,1239.98,969.11,1333.33
ORD-104275,2025-08-16,Northeast,Priya Sharma,Consumer,Electronics,Portable Charger,652.44,2,0.1,1174.39,986.71,1266.67
ORD-111172,2025-12-09,Southeast,James O'Brien,Corporate,Electronics,Portable Charger,272.21,12,0.05,3103.19,2747.79,1933.33
ORD-108106,2025-03-10,Midwest,David Kim,Consumer,Apparel,Running Shoes,162.82,3,0.15,415.19,220.72,1200.0
ORD-106636,2025-12-28,West,Ryan Mitchell,Corporate,Sports,Jump Rope,286.04,10,0.1,2574.36,2055.42,1933.33
ORD-110234,2025-11-26,West,Ryan Mitchell,Consumer,Office Supplies,Notebook Set,125.04,1,0.05,118.79,83.68,1733.33
ORD-111554,2025-09-19,Southwest,Olivia Foster,Corporate,Sports,Foam Roller,244.34,1,0.05,232.12,162.9,1400.0
ORD-100237,2025-01-16,Northeast,Priya Sharma,Consumer,Office Supplies,Desk Organizer,113.27,4,0.0,453.08,241.46,1133.33
ORD-101532,2025-10-06,Northeast,Marcus Thompson,Consumer,Sports,Jump Rope,228.89,5,0.0,1144.45,872.02,1466.67
ORD-111371,2025-04-11,,Priya Sharma,Consumer,Apparel,Baseball Cap,41.8,5,0.0,209.0,120.48,1266.67
ORD-106387,2025-10-26,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Notebook Set,114.25,5,0.05,542.69,387.62,1466.67
ORD-103410,2025-06-05,NORTHEAST,Marcus Thompson,Consumer,Home & Garden,Plant Pot Set,246.47,2,0.0,492.94,365.36,1400.0
ORD-102831,2025-09-01,Southeast,Sofia Rodriguez,Corporate,Sports,Jump Rope,318.59,10,0.0,-3185.9,2295.99,1400.0
ORD-110995,2025-05-11,Northeast,Marcus Thompson,Consumer,Sports,Yoga Mat,187.01,3,0.0,561.03,434.72,1333.33
ORD-101535,2025-02-20,Midwest,David Kim,Small Business,Sports,Water Bottle,346.28,6,0.0,2077.68,1643.27,1066.67
ORD-103879,2025-04-23,Northeast,Marcus Thompson,Corporate,Sports,Jump Rope,50.64,21,0.05,1010.27,808.76,1266.67
ORD-105721,2025-06-13,Southeast,James O'Brien,Consumer,Home & Garden,Air Purifier,254.13,1,0.05,241.42,150.69,1400.0
ORD-101299,2025-10-22,Midwest,David Kim,Consumer,Office Supplies,Pen Set,72.43,1,0.05,68.81,32.6,1466.67
ORD-105329,2025-07-13,Southeast,James O'Brien,Consumer,Office Supplies,Notebook Set,36.75,3,0.05,,60.25,1333.33
ORD-108644,2025-08-03,Southeast,James O'Brien,Consumer,Office Supplies,Desk Organizer,41.81,3,0.05,119.16,85.24,1266.67
ORD-101480,2025-11-28,West,Ryan Mitchell,Consumer,Sports,Jump Rope,137.35,1,0.0,137.35,102.72,1733.33
ORD-102793,2025-04-06,West,Chen Wei,Small Business,Electronics,Bluetooth Speaker,332.54,8,0.0,2660.32,2230.1,1266.67
ORD-107108,2025-11-14,Northeast,Priya Sharma,Corporate,Office Supplies,Notebook Set,94.59,19,0.0,1797.21,1089.66,1733.33
ORD-111810,2025-12-14,Northeast,Marcus Thompson,Corporate,Apparel,Joggers,147.57,3,0.0,442.71,282.47,1933.33
ORD-105091,2025-01-06,West,Chen Wei,Corporate,Electronics,Bluetooth Speaker,500.31,20,0.1,9005.58,8023.07,1133.33
ORD-102329,2025-01-22,West,Ryan Mitchell,Corporate,Electronics,Smart Watch,148.55,4,0.0,594.2,532.78,1133.33
ORD-108270,2025-05-01,Northeast,Marcus Thompson,Consumer,Electronics,Portable Charger,710.03,4,0.05,2698.11,2262.21,1333.33
ORD-105504,2025-05-23,West,Ryan Mitchell,Consumer,Home & Garden,Air Purifier,417.59,3,0.05,1190.13,775.8,1333.33
ORD-106757,2025-08-11,West,Chen Wei,Consumer,Electronics,Wireless Headphones,75.99,1,0.15,64.59,67.09,1266.67
ORD-105992,2025-07-04,Northeast,Priya Sharma,Corporate,Home & Garden,Throw Blanket,56.62,4,0.1,203.83,162.26,1333.33
ORD-103661,2025-07-18,Midwest,David Kim,Consumer,Office Supplies,Planner,10.27,5,0.0,51.35,33.18,1333.33
ORD-100555,2025-06-28,Northeast,Priya Sharma,Small Business,Home & Garden,Air Purifier,34.09,8,0.05,259.08,179.88,1400.0
ORD-104825,2025-03-26,Midwest,Aisha Patel,Consumer,Sports,Yoga Mat,263.36,4,0.1,948.1,798.32,1200.0
ORD-101163,2025-10-25,Northeast,Priya Sharma,Consumer,Sports,Resistance Bands,269.34,1,0.0,269.34,166.24,1466.67
ORD-107297,2025-07-13,Northeast,Marcus Thompson,Consumer,Home & Garden,LED Desk Lamp,36.97,1,0.0,36.97,27.45,1333.33
ORD-104715,2025-05-01,Midwest,David Kim,Small Business,Home & Garden,Throw Blanket,16.93,5,0.1,76.18,49.45,1333.33
ORD-100397,2025-06-19,Midwest,Aisha Patel,Consumer,Home & Garden,Air Purifier,410.31,1,0.0,410.31,239.67,1400.0
ORD-109393,2025-10-15,Southeast,James O'Brien,Corporate,Home & Garden,Candle Set,24.89,6,0.1,134.41,99.13,1466.67
ORD-107731,2025-03-15,West,Ryan Mitchell,Consumer,Office Supplies,Notebook Set,38.35,5,0.05,182.16,89.28,1200.0
ORD-110624,2025-12-08,Northeast,Priya Sharma,Consumer,Electronics,Smart Watch,239.91,5,0.0,1199.55,957.9,1933.33
ORD-106232,2025-08-23,Northeast,Marcus Thompson,Small Business,Apparel,Joggers,169.86,6,0.1,917.24,557.65,1266.67
ORD-107698,2025-05-21,West,Chen Wei,Small Business,Sports,Dumbbells,177.82,4,0.05,675.72,464.66,1333.33
ORD-111956,2025-09-24,Midwest,Aisha Patel,Corporate,Office Supplies,Pen Set,27.82,18,0.15,425.65,283.69,1400.0
ORD-100723,2025-10-08,Southeast,James O'Brien,Consumer,Electronics,Portable Charger,93.19,2,0.05,177.06,148.6,1466.67
ORD-100300,2025-01-19,MIDWEST,Aisha Patel,Consumer,Sports,Jump Rope,203.14,1,0.0,203.14,160.39,1133.33
ORD-110146,2025-11-11,Southeast,James O'Brien,Small Business,Office Supplies,Desk Organizer,74.12,6,0.1,400.25,233.12,1733.33
ORD-111116,2025-12-22,Southeast,James O'Brien,Corporate,Sports,Water Bottle,302.03,4,0.15,1026.9,871.87,1933.33
ORD-104294,2025-06-08,Northeast,Marcus Thompson,Consumer,Sports,Foam Roller,240.84,1,0.0,240.84,162.64,1400.0
ORD-105289,2025-10-04,Northeast,Priya Sharma,Consumer,Electronics,Tablet,737.86,1,0.0,737.86,620.79,1466.67
ORD-104185,2025-09-23,Southeast,James O'Brien,Consumer,Home & Garden,Tool Kit,93.78,5,0.05,445.46,297.76,1400.0
ORD-106346,2025-04-11,Northeast,Priya Sharma,Consumer,Sports,Resistance Bands,154.1,4,0.15,523.94,440.65,1266.67
ORD-105424,2025-06-20,Southeast,Sofia Rodriguez,Consumer,Sports,Jump Rope,132.47,4,0.0,529.88,370.66,1400.0
ORD-111876,2025-11-22,NORTHEAST,Marcus Thompson,Corporate,Electronics,Portable Charger,586.16,14,0.05,7795.93,6272.1,1733.33
ORD-103142,2025-08-05,Southeast,Sofia Rodriguez,Consumer,Sports,Water Bottle,61.51,3,0.0,184.53,127.66,1266.67
ORD-109038,2025-10-18,Southwest,Carlos Mendez,Consumer,Office Supplies,Pen Set,115.62,4,0.0,462.48,241.09,1466.67
ORD-103205,2025-11-18,Southeast,James O'Brien,Consumer,Sports,Dumbbells,263.49,3,0.05,-750.95,588.68,1733.33
ORD-104955,2025-10-12,West,Ryan Mitchell,Consumer,Sports,Yoga Mat,58.8,4,0.0,235.2,168.23,1466.67
ORD-104582,2025-11-12,Northeast,Priya Sharma,Corporate,Apparel,Running Shoes,84.74,4,0.1,305.06,189.46,1733.33
ORD-110936,2025-12-02,Southeast,James O'Brien,Small Business,Apparel,Polo Shirt,50.23,3,0.1,135.62,66.81,1933.33
ORD-111558,2025-02-17,Northeast,Priya Sharma,Consumer,Home & Garden,Candle Set,326.42,3,0.0,979.26,557.69,1066.67
ORD-108317,2025-10-07,Northeast,Priya Sharma,Corporate,Sports,Jump Rope,338.25,5,0.0,1691.25,1138.56,1466.67
ORD-109626,2025-08-03,Northeast,Priya Sharma,Small Business,Electronics,Wireless Headphones,547.92,1,0.0,547.92,430.09,1266.67
ORD-109502,2025-08-24,West,Ryan Mitchell,Consumer,Office Supplies,Pen Set,125.94,4,0.1,453.38,230.5,1266.67
ORD-101152,2025-10-22,Southwest,Carlos Mendez,Consumer,Sports,Water Bottle,258.8,3,0.0,776.4,554.05,1466.67
ORD-101212,2025-03-28,,James O'Brien,Consumer,Office Supplies,Whiteboard,86.05,3,0.05,245.24,176.68,1200.0
ORD-104503,2025-01-24,Midwest,Aisha Patel,Small Business,Electronics,Bluetooth Speaker,393.96,7,0.05,2619.83,2482.96,1133.33
ORD-109918,2025-01-12,Midwest,Aisha Patel,Small Business,Apparel,Baseball Cap,60.84,9,0.05,520.18,281.05,1133.33
ORD-111718,2025-04-13,Southeast,James O'Brien,Consumer,Apparel,Sunglasses,137.69,2,0.0,275.38,165.8,1266.67
ORD-108810,2025-03-19,Southwest,Carlos Mendez,Consumer,Sports,Dumbbells,142.1,3,0.05,404.98,280.05,1200.0
ORD-110165,2025-02-02,Southwest,Olivia Foster,Small Business,Office Supplies,Notebook Set,35.5,7,0.05,236.08,140.59,1066.67
ORD-106216,2025-03-15,Northeast,Priya Sharma,Corporate,Electronics,Tablet,174.9,4,0.1,-629.64,620.17,1200.0
ORD-100665,2025-03-23,Southeast,James O'Brien,Small Business,Apparel,Sunglasses,67.59,6,0.05,385.26,209.38,1200.0
ORD-110883,2025-08-01,Midwest,David Kim,Small Business,Electronics,Smart Watch,134.16,3,0.1,362.23,338.65,1266.67
ORD-100642,2025-04-24,Southeast,James O'Brien,Consumer,Apparel,Sunglasses,153.35,1,0.05,145.68,65.83,1266.67
ORD-111159,2025-09-11,Midwest,David Kim,Corporate,Electronics,Bluetooth Speaker,480.64,7,0.05,3196.26,2619.52,1400.0
ORD-103767,2025-06-21,Midwest,Aisha Patel,Corporate,Office Supplies,Planner,54.73,7,0.1,344.8,187.79,1400.0
ORD-104272,2025-03-18,Northeast,Priya Sharma,Consumer,Apparel,Polo Shirt,108.42,1,0.0,108.42,49.36,1200.0
ORD-111971,2025-05-27,Northeast,Marcus Thompson,Corporate,Sports,Resistance Bands,274.3,7,0.05,1824.1,1306.91,1333.33
ORD-100786,2025-08-25,West,Chen Wei,Small Business,Sports,Jump Rope,349.11,7,0.0,2443.77,1673.8,1266.67
ORD-102857,2025-01-13,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Pen Set,70.43,6,0.1,380.32,264.21,1133.33
ORD-103202,2025-03-21,West,Ryan Mitchell,Consumer,Apparel,Winter Jacket,137.2,4,0.0,548.8,352.89,1200.0
ORD-107054,2025-07-28,Southeast,James O'Brien,Consumer,Electronics,Bluetooth Speaker,345.13,1,0.15,293.36,268.61,1333.33
ORD-104187,2025-08-26,Southeast,James O'Brien,Consumer,Home & Garden,Candle Set,255.27,1,0.0,255.27,171.36,1266.67
ORD-110668,2025-10-05,Southwest,Emily Nakamura,Corporate,Apparel,Sunglasses,73.31,11,0.1,725.77,454.14,1466.67
ORD-110021,2025-01-09,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Notebook Set,123.91,4,0.0,495.64,257.99,1133.33
ORD-104824,2025-08-19,Southeast,Sofia Rodriguez,Small Business,Apparel,Running Shoes,19.3,10,0.0,193.0,116.74,1266.67
ORD-102905,2025-01-11,Southwest,Carlos Mendez,Corporate,Sports,Water Bottle,191.38,22,0.1,3789.32,2861.89,1133.33
ORD-104626,2025-05-17,Southwest,Kwame Asante,Corporate,Office Supplies,Pen Set,72.64,4,0.1,261.5,135.71,1333.33
ORD-105654,2025-02-14,West,Chen Wei,Corporate,Sports,Dumbbells,145.28,2,0.05,276.03,208.07,1066.67
ORD-100996,2025-12-24,Northeast,Marcus Thompson,Corporate,Office Supplies,Pen Set,5.16,4,0.1,18.58,11.38,1933.33
ORD-106177,2025-03-01,Southwest,Kwame Asante,Consumer,Office Supplies,Notebook Set,83.56,3,0.0,250.68,154.42,1200.0
ORD-108645,2025-07-17,Northeast,Priya Sharma,Corporate,Home & Garden,Air Purifier,491.13,8,0.05,3732.59,2202.46,1333.33
ORD-107583,2025-02-07,Northeast,Marcus Thompson,Corporate,Electronics,Webcam,532.0,3,0.0,1596.0,1331.96,1066.67
ORD-108071,2025-06-12,Midwest,Aisha Patel,Consumer,Sports,Dumbbells,193.75,5,0.0,968.75,675.14,1400.0
ORD-100156,2025-09-05,Northeast,Marcus Thompson,Consumer,Office Supplies,Notebook Set,30.15,1,0.0,30.15,17.96,1400.0
ORD-111319,2025-12-28,Midwest,Aisha Patel,Consumer,Home & Garden,Tool Kit,279.81,5,0.0,1399.05,842.88,1933.33
ORD-103085,2025-09-07,Northeast,Priya Sharma,Consumer,Office Supplies,Whiteboard,5.67,4,0.1,20.41,14.2,1400.0
ORD-108425,2025-05-08,Southeast,James O'Brien,Corporate,Electronics,Portable Charger,931.0,15,0.2,11172.0,12216.46,1333.33
ORD-101552,2025-11-26,Northeast,Marcus Thompson,Small Business,Sports,Water Bottle,209.28,10,0.05,1988.16,1322.9,1733.33
ORD-107637,2025-09-15,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Notebook Set,101.86,5,0.05,483.84,340.47,1400.0
ORD-106085,2025-07-28,West,Chen Wei,Consumer,Electronics,Webcam,352.89,4,0.0,1411.56,1287.48,1333.33
ORD-107493,2025-08-15,West,Chen Wei,Consumer,Electronics,Smart Watch,51.54,3,0.0,154.62,140.47,1266.67
ORD-103795,2025-09-28,Southwest,Olivia Foster,Consumer,Electronics,Portable Charger,710.39,2,0.1,1278.7,1239.7,1400.0
ORD-100495,2025-05-09,SOUTHWEST,Kwame Asante,Consumer,Home & Garden,Throw Blanket,262.89,4,0.0,1051.56,730.48,1333.33
ORD-102321,2025-10-04,Midwest,Aisha Patel,Consumer,Sports,Resistance Bands,41.77,4,0.1,150.37,128.4,1466.67
ORD-108316,2025-11-07,Northeast,Marcus Thompson,Corporate,Apparel,Winter Jacket,32.27,18,0.1,,233.76,1733.33
ORD-111355,2025-03-14,Northeast,Priya Sharma,Corporate,Office Supplies,Notebook Set,104.42,7,0.1,657.85,462.34,1200.0
ORD-100151,2025-04-14,Northeast,Marcus Thompson,Small Business,Apparel,Sunglasses,167.61,9,0.0,1508.49,858.46,1266.67
ORD-106110,2025-12-08,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Ergonomic Mouse,54.27,5,0.0,-271.35,188.32,1933.33
ORD-109185,2025-10-27,Southwest,Olivia Foster,Consumer,Apparel,Winter Jacket,76.41,2,0.1,137.54,61.95,1466.67
ORD-111905,2025-10-07,Midwest,David Kim,Consumer,Apparel,Baseball Cap,149.08,2,0.15,253.44,149.27,1466.67
ORD-108269,2025-10-21,Southeast,Sofia Rodriguez,Consumer,Apparel,Running Shoes,143.57,5,0.15,610.17,310.58,1466.67
ORD-101738,2025-06-14,Southeast,James O'Brien,Small Business,Sports,Water Bottle,148.82,4,0.0,595.28,434.28,1400.0
ORD-103001,2025-11-11,Midwest,David Kim,Consumer,Apparel,Joggers,77.76,4,0.05,295.49,161.96,1733.33
ORD-110711,2025-05-20,West,Chen Wei,Corporate,Sports,Jump Rope,24.41,11,0.1,241.66,161.86,1333.33
ORD-107290,2025-10-19,Southeast,Sofia Rodriguez,Corporate,Apparel,Sunglasses,173.6,4,0.0,694.4,384.6,1466.67
ORD-106785,2025-11-06,Northeast,Priya Sharma,Consumer,Office Supplies,Pen Set,40.68,3,0.05,115.94,83.12,1733.33
ORD-110874,2025-12-15,West,Chen Wei,Consumer,Apparel,Sunglasses,58.32,1,0.1,52.49,35.51,1933.33
ORD-102883,2025-02-17,Southwest,Carlos Mendez,Consumer,Office Supplies,Whiteboard,106.32,1,0.0,106.32,61.13,1066.67
ORD-103720,2025-05-18,Southeast,Sofia Rodriguez,Consumer,Sports,Foam Roller,179.46,3,0.15,457.62,412.25,1333.33
ORD-110637,2025-10-23,Southeast,James O'Brien,Consumer,Sports,Water Bottle,81.97,5,0.0,409.85,255.32,1466.67
ORD-110987,2025-01-12,West,Ryan Mitchell,Consumer,Home & Garden,Candle Set,278.04,5,0.15,1181.67,877.18,1133.33
ORD-106808,2025-05-19,Northeast,Marcus Thompson,Corporate,Office Supplies,Ergonomic Mouse,15.68,20,0.05,297.92,157.25,1333.33
ORD-111219,2025-06-03,Northeast,Priya Sharma,Small Business,Electronics,Smart Watch,261.95,2,0.1,471.51,415.39,1400.0
ORD-107456,2025-09-05,West,Ryan Mitchell,Consumer,Office Supplies,Whiteboard,10.77,5,0.0,53.85,31.06,1400.0
ORD-102276,2025-10-10,West,Chen Wei,Corporate,Sports,Jump Rope,20.55,11,0.1,203.45,169.58,1466.67
ORD-104823,2025-06-10,Midwest,Aisha Patel,Corporate,Apparel,Winter Jacket,123.19,12,0.05,1404.37,653.09,1400.0
ORD-104704,2025-06-10,Southeast,James O'Brien,Small Business,Electronics,Tablet,323.88,1,0.1,291.49,293.33,1400.0
ORD-104461,2025-07-28,Midwest,David Kim,Consumer,Sports,Dumbbells,217.03,1,0.0,217.03,154.81,1333.33
ORD-100343,2025-06-03,Southeast,Sofia Rodriguez,Corporate,Electronics,Bluetooth Speaker,279.46,8,0.0,2235.68,2043.62,1400.0
ORD-108009,2025-01-18,Northeast,Priya Sharma,Consumer,Sports,Jump Rope,312.61,4,0.0,1250.44,771.9,1133.33
ORD-104136,2025-10-11,Northeast,Priya Sharma,Consumer,Home & Garden,LED Desk Lamp,411.13,5,0.05,1952.87,1148.05,1466.67
ORD-108719,2025-07-02,Southeast,James O'Brien,Corporate,Sports,Water Bottle,130.61,14,0.1,1645.69,1232.44,1333.33
ORD-111907,2025-07-21,West,Chen Wei,Corporate,Electronics,Webcam,578.79,8,0.1,4167.29,3951.32,1333.33
ORD-109073,2025-07-23,Midwest,Aisha Patel,Consumer,Home & Garden,Throw Blanket,387.22,2,0.05,735.72,523.89,1333.33
ORD-102223,2025-04-15,West,Chen Wei,Consumer,Office Supplies,Ergonomic Mouse,124.96,2,0.1,224.93,133.13,1266.67
ORD-104196,2025-01-11,West,Ryan Mitchell,Consumer,Apparel,Sunglasses,135.77,5,0.0,678.85,391.73,1133.33
ORD-107699,2025-04-13,Midwest,Aisha Patel,Consumer,Office Supplies,Desk Organizer,24.11,4,0.05,,48.97,1266.67
ORD-105441,2025-04-27,Southeast,James O'Brien,Consumer,Office Supplies,Desk Organizer,143.78,1,0.0,143.78,90.66,1266.67
ORD-108846,2025-12-21,Southeast,James O'Brien,Small Business,Apparel,Sunglasses,52.04,6,0.0,312.24,195.53,1933.33
ORD-105081,2025-02-25,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Ergonomic Mouse,49.46,7,0.0,346.22,179.16,1066.67
ORD-107163,2025-10-22,Midwest,David Kim,Consumer,Office Supplies,Notebook Set,56.65,2,0.05,107.64,63.73,1466.67
ORD-106536,2025-09-20,Northeast,Marcus Thompson,Consumer,Home & Garden,Tool Kit,173.82,1,0.0,173.82,102.64,1400.0
